"ID","subspecies","authority","code","comment","status","species","species_id","inaturalist","taxonID","notes"
7814,"Myrmotherula axillaris heterozyga","Zimmer, JT, 1932",,,,"Myrmotherula axillaris",4839,27942,"https://www.inaturalist.org/taxa/726800",
7813,"Myrmotherula axillaris melaena","(Sclater, PL, 1857)",,,,"Myrmotherula axillaris",4839,27943,"https://www.inaturalist.org/taxa/726801",
7949,"Myrmotherula behni behni","von Berlepsch & Leverkühn, 1890",,,,"Myrmotherula behni",4851,27944,"https://www.inaturalist.org/taxa/726802",
7952,"Myrmotherula behni camanii","Phelps & Phelps Jr, 1952",,,,"Myrmotherula behni",4851,27945,"https://www.inaturalist.org/taxa/726803",
7951,"Myrmotherula behni inornata","Sclater, PL, 1890",,,,"Myrmotherula behni",4851,27946,"https://www.inaturalist.org/taxa/726804",
7950,"Myrmotherula behni yavii","Zimmer, JT & Phelps, 1948",,,,"Myrmotherula behni",4851,27947,"https://www.inaturalist.org/taxa/726805",
7806,"Myrmotherula ignota ignota","Griscom, 1929",,,,"Myrmotherula ignota",4829,20141,"https://www.inaturalist.org/taxa/718630",
7807,"Myrmotherula ignota obscura","Zimmer, JT, 1932",,,,"Myrmotherula ignota",4829,20142,"https://www.inaturalist.org/taxa/718631",
7946,"Myrmotherula iheringi heteroptera","Todd, 1927","SSP, PS","Newly described Purus Antwren proposed as a species (Miranda et al 2013; SACC 618 declined). Treated as a subspecies here.",,"Myrmotherula iheringi",4846,20143,"https://www.inaturalist.org/taxa/718632",
7947,"Myrmotherula iheringi iheringi","Snethlage, E, 1914",,,,"Myrmotherula iheringi",4846,20144,"https://www.inaturalist.org/taxa/718633",
7948,"Myrmotherula iheringi oreni","Miranda et al, 2013","SSP, PS","Newly described Bamboo Antwren proposed as a species (Miranda et al 2013; SACC 618 declined). Treated as a subspecies here.",,"Myrmotherula iheringi",4846,15946,"https://www.inaturalist.org/taxa/558804",
7811,"Myrmotherula longicauda australis","Chapman, 1923",,,,"Myrmotherula longicauda",4836,27948,"https://www.inaturalist.org/taxa/726806",
7810,"Myrmotherula longicauda longicauda","von Berlepsch & Stolzmann, 1894",,,,"Myrmotherula longicauda",4836,27949,"https://www.inaturalist.org/taxa/726807",
7809,"Myrmotherula longicauda pseudoaustralis","Gyldenstolpe, 1930",,,,"Myrmotherula longicauda",4836,27950,"https://www.inaturalist.org/taxa/726808",
7808,"Myrmotherula longicauda soderstromi","Gyldenstolpe, 1930",,,,"Myrmotherula longicauda",4836,27951,"https://www.inaturalist.org/taxa/726809",
7824,"Myrmotherula longipennis garbei","von Ihering, H, 1905",,,,"Myrmotherula longipennis",4844,27952,"https://www.inaturalist.org/taxa/726810",
7822,"Myrmotherula longipennis longipennis","Pelzeln, 1868",,,,"Myrmotherula longipennis",4844,27953,"https://www.inaturalist.org/taxa/726811",
7944,"Myrmotherula longipennis ochrogyna","Todd, 1927",,,,"Myrmotherula longipennis",4844,27954,"https://www.inaturalist.org/taxa/726812",
7945,"Myrmotherula longipennis paraensis","(Todd, 1920)",,,,"Myrmotherula longipennis",4844,27955,"https://www.inaturalist.org/taxa/726813",
7825,"Myrmotherula longipennis transitiva","Hellmayr, 1929",,,,"Myrmotherula longipennis",4844,27956,"https://www.inaturalist.org/taxa/726814",
7823,"Myrmotherula longipennis zimmeri","Chapman, 1925",,,,"Myrmotherula longipennis",4844,27957,"https://www.inaturalist.org/taxa/726815",
7956,"Myrmotherula menetriesii berlepschi","Hellmayr, 1903",,,,"Myrmotherula menetriesii",4852,27958,"https://www.inaturalist.org/taxa/726816",
7954,"Myrmotherula menetriesii cinereiventris","Sclater, PL & Salvin, 1868",,,,"Myrmotherula menetriesii",4852,27959,"https://www.inaturalist.org/taxa/726817",
7955,"Myrmotherula menetriesii menetriesii","(d'Orbigny, 1837)",,,,"Myrmotherula menetriesii",4852,27960,"https://www.inaturalist.org/taxa/726818",
7957,"Myrmotherula menetriesii omissa","Todd, 1927",,,,"Myrmotherula menetriesii",4852,27961,"https://www.inaturalist.org/taxa/726819",
7953,"Myrmotherula menetriesii pallida","von Berlepsch & Hartert, 1902",,,,"Myrmotherula menetriesii",4852,27962,"https://www.inaturalist.org/taxa/726820",
7819,"Myrmotherula schisticolor interior","(Chapman, 1914)",,,,"Myrmotherula schisticolor",4841,27963,"https://www.inaturalist.org/taxa/726821",
7818,"Myrmotherula schisticolor sanctaemartae","Allen, JA, 1900",,,,"Myrmotherula schisticolor",4841,27964,"https://www.inaturalist.org/taxa/726822",
7817,"Myrmotherula schisticolor schisticolor","(Lawrence, 1865)",,,,"Myrmotherula schisticolor",4841,27965,"https://www.inaturalist.org/taxa/726823",
7820,"Myrmotherula sunensis sunensis","Chapman, 1925",,,,"Myrmotherula sunensis",4842,27966,"https://www.inaturalist.org/taxa/726824",
7821,"Myrmotherula sunensis yessupi","Bond, 1950",,,,"Myrmotherula sunensis",4842,27967,"https://www.inaturalist.org/taxa/726825",
4643,"Myrtis fanny fanny","(Lesson, R, 1838)",,,,"Myrtis fanny",3146,27968,"https://www.inaturalist.org/taxa/726826",
4644,"Myrtis fanny megalura","Zimmer, JT, 1953",,,,"Myrtis fanny",3146,27969,"https://www.inaturalist.org/taxa/726827",
9974,"Myza celebensis celebensis","(Meyer, AB & Wiglesworth, 1894)",,,,"Myza celebensis",5061,27970,"https://www.inaturalist.org/taxa/726828",
9975,"Myza celebensis meridionalis","(Meyer, AB & Wiglesworth, 1896)",,,,"Myza celebensis",5061,27971,"https://www.inaturalist.org/taxa/726829",
9977,"Myza sarasinorum chionogenys","Stresemann, 1931",,,,"Myza sarasinorum",5062,27972,"https://www.inaturalist.org/taxa/726830",
9978,"Myza sarasinorum pholidota","Stresemann, 1932",,,,"Myza sarasinorum",5062,27973,"https://www.inaturalist.org/taxa/726831",
9976,"Myza sarasinorum sarasinorum","Meyer, AB & Wiglesworth, 1895",,,,"Myza sarasinorum",5062,27974,"https://www.inaturalist.org/taxa/726832",
9685,"Myzomela albigula albigula","Hartert, 1898",,,,"Myzomela albigula",5837,27975,"https://www.inaturalist.org/taxa/726833",
9684,"Myzomela albigula pallidior","Hartert, 1898",,,,"Myzomela albigula",5837,27976,"https://www.inaturalist.org/taxa/726834",
9715,"Myzomela boiei annabellae","Sclater, PL, 1883",,,,"Myzomela boiei",5848,27977,"https://www.inaturalist.org/taxa/726835",
9714,"Myzomela boiei boiei","(Müller, S, 1843)",,,,"Myzomela boiei",5848,27978,"https://www.inaturalist.org/taxa/726836",
9727,"Myzomela cardinalis cardinalis","(Gmelin, JF, 1788)",,,,"Myzomela cardinalis",5853,27979,"https://www.inaturalist.org/taxa/726837",
9728,"Myzomela cardinalis lifuensis","Layard, EL & Layard, ELC, 1878",,,,"Myzomela cardinalis",5853,20145,"https://www.inaturalist.org/taxa/718634",
9729,"Myzomela cardinalis nigriventris","Peale, 1848",,,,"Myzomela cardinalis",5853,,,
9722,"Myzomela cardinalis pulcherrima","Ramsay, EP, 1881",,,,"Myzomela cardinalis",5853,27980,"https://www.inaturalist.org/taxa/726838",
9724,"Myzomela cardinalis sanctaecrucis","Sarasin, 1913",,,,"Myzomela cardinalis",5853,27981,"https://www.inaturalist.org/taxa/726839",
9723,"Myzomela cardinalis sanfordi","Mayr, 1931",,,,"Myzomela cardinalis",5853,27982,"https://www.inaturalist.org/taxa/726840",
9726,"Myzomela cardinalis tenuis","Mayr, 1937",,,,"Myzomela cardinalis",5853,27983,"https://www.inaturalist.org/taxa/726841",
9725,"Myzomela cardinalis tucopiae","Mayr, 1937",,,,"Myzomela cardinalis",5853,27984,"https://www.inaturalist.org/taxa/726842",
9719,"Myzomela chloroptera batjanensis","Hartert, 1903",,,,"Myzomela chloroptera",5849,20146,"https://www.inaturalist.org/taxa/718635",
9716,"Myzomela chloroptera chloroptera","Walden, 1872",,,,"Myzomela chloroptera",5849,27986,"https://www.inaturalist.org/taxa/726844",
9718,"Myzomela chloroptera eva","Meise, 1929",,,,"Myzomela chloroptera",5849,27987,"https://www.inaturalist.org/taxa/726845",
9717,"Myzomela chloroptera juga","Riley, 1921",,,,"Myzomela chloroptera",5849,27988,"https://www.inaturalist.org/taxa/726846",
9686,"Myzomela cineracea cineracea","Sclater, PL, 1879",,,,"Myzomela cineracea",5838,,,
9687,"Myzomela cineracea rooki","Hartert, 1926",,,,"Myzomela cineracea",5838,,,
9704,"Myzomela cruentata cantans","Mayr, 1955",,,,"Myzomela cruentata",5841,27989,"https://www.inaturalist.org/taxa/726847",
9701,"Myzomela cruentata coccinea","Ramsay, EP, 1877",,,,"Myzomela cruentata",5841,27990,"https://www.inaturalist.org/taxa/726848",
9700,"Myzomela cruentata cruentata","Meyer, AB, 1874",,,,"Myzomela cruentata",5841,27991,"https://www.inaturalist.org/taxa/726849",
9702,"Myzomela cruentata erythrina","Ramsay, EP, 1877","PS","Distinct ssp (Reddish Myzomela); detailed review with vocalizations needed (Gregory, in litt.)",,"Myzomela cruentata",5841,27992,"https://www.inaturalist.org/taxa/726850",
9703,"Myzomela cruentata lavongai","Salomonsen, 1966",,,,"Myzomela cruentata",5841,27993,"https://www.inaturalist.org/taxa/726851",
9705,"Myzomela cruentata vinacea","Salomonsen, 1966",,,,"Myzomela cruentata",5841,27994,"https://www.inaturalist.org/taxa/726852",
9744,"Myzomela eichhorni atrata","Hartert, 1908",,,,"Myzomela eichhorni",5859,27995,"https://www.inaturalist.org/taxa/726853",
9742,"Myzomela eichhorni eichhorni","Rothschild & Hartert, 1901",,,,"Myzomela eichhorni",5859,27996,"https://www.inaturalist.org/taxa/726854",
9743,"Myzomela eichhorni ganongae","Mayr, 1932",,,,"Myzomela eichhorni",5859,27997,"https://www.inaturalist.org/taxa/726855",
9688,"Myzomela eques eques","(Lesson, R & Garnot, 1827)",,,,"Myzomela eques",5839,27998,"https://www.inaturalist.org/taxa/726856",
9691,"Myzomela eques karimuiensis","Diamond, 1967",,,,"Myzomela eques",5839,27999,"https://www.inaturalist.org/taxa/726857",
9690,"Myzomela eques nymani","Rothschild & Hartert, 1903",,,,"Myzomela eques",5839,28000,"https://www.inaturalist.org/taxa/726858",
9689,"Myzomela eques primitiva","Stresemann & Paludan, 1932",,,,"Myzomela eques",5839,28001,"https://www.inaturalist.org/taxa/726859",
9712,"Myzomela erythrocephala erythrocephala","Gould, 1840",,,,"Myzomela erythrocephala",5845,28002,"https://www.inaturalist.org/taxa/726860",
9713,"Myzomela erythrocephala infuscata","Forbes, WA, 1879",,,,"Myzomela erythrocephala",5845,28003,"https://www.inaturalist.org/taxa/726861",
9710,"Myzomela nigrita forbesi","Ramsay, EP, 1880",,,,"Myzomela nigrita",5842,28004,"https://www.inaturalist.org/taxa/726862",
9711,"Myzomela nigrita louisiadensis","Hartert, 1898",,,,"Myzomela nigrita",5842,28005,"https://www.inaturalist.org/taxa/726863",
9708,"Myzomela nigrita meyeri","Salvadori, 1881",,,,"Myzomela nigrita",5842,28006,"https://www.inaturalist.org/taxa/726864",
9707,"Myzomela nigrita nigrita","Gray, GR, 1858",,,,"Myzomela nigrita",5842,28007,"https://www.inaturalist.org/taxa/726865",
9709,"Myzomela nigrita pluto","Forbes, WA, 1879",,,,"Myzomela nigrita",5842,28008,"https://www.inaturalist.org/taxa/726866",
9706,"Myzomela nigrita steini","Stresemann & Paludan, 1932",,,,"Myzomela nigrita",5842,28009,"https://www.inaturalist.org/taxa/726867",
9696,"Myzomela obscura aruensis","Kinnear, 1924",,,,"Myzomela obscura",5840,28010,"https://www.inaturalist.org/taxa/726868",
9697,"Myzomela obscura fumata","(Bonaparte, 1850)",,,,"Myzomela obscura",5840,28011,"https://www.inaturalist.org/taxa/726869",
9698,"Myzomela obscura harterti","Mathews, 1911",,,,"Myzomela obscura",5840,28012,"https://www.inaturalist.org/taxa/726870",
9692,"Myzomela obscura mortyana","Hartert, 1903",,,,"Myzomela obscura",5840,28013,"https://www.inaturalist.org/taxa/726871",
9699,"Myzomela obscura obscura","Gould, 1843",,,,"Myzomela obscura",5840,28014,"https://www.inaturalist.org/taxa/726872",
9695,"Myzomela obscura rubrobrunnea","Meyer, AB, 1874","PS","Distinct ssp and candidate for recognition as endemic Biak Is species (Gregory in litt)",,"Myzomela obscura",5840,20147,"https://www.inaturalist.org/taxa/718636",
9694,"Myzomela obscura rubrotincta","Salvadori, 1878",,,,"Myzomela obscura",5840,20148,"https://www.inaturalist.org/taxa/718637",
9693,"Myzomela obscura simplex","Gray, GR, 1861",,,,"Myzomela obscura",5840,28015,"https://www.inaturalist.org/taxa/726873",
9737,"Myzomela pammelaena ernstmayri","Meise, 1929",,,,"Myzomela pammelaena",5857,28016,"https://www.inaturalist.org/taxa/726874",
9739,"Myzomela pammelaena hades","Meise, 1929",,,,"Myzomela pammelaena",5857,28017,"https://www.inaturalist.org/taxa/726875",
9741,"Myzomela pammelaena nigerrima","Salomonsen, 1966",,,,"Myzomela pammelaena",5857,28018,"https://www.inaturalist.org/taxa/726876",
9738,"Myzomela pammelaena pammelaena","Sclater, PL, 1877",,,,"Myzomela pammelaena",5857,28019,"https://www.inaturalist.org/taxa/726877",
9740,"Myzomela pammelaena ramsayi","Finsch, 1886",,,,"Myzomela pammelaena",5857,28020,"https://www.inaturalist.org/taxa/726878",
9747,"Myzomela rosenbergii longirostris","Mayr & Rand, 1935",,,,"Myzomela rosenbergii",5866,20149,"https://www.inaturalist.org/taxa/718638",
9745,"Myzomela rosenbergii rosenbergii","Schlegel, 1871",,,,"Myzomela rosenbergii",5866,28021,"https://www.inaturalist.org/taxa/726879",
9746,"Myzomela rosenbergii wahgiensis","Gyldenstolpe, 1955",,,,"Myzomela rosenbergii",5866,28022,"https://www.inaturalist.org/taxa/726880",
9730,"Myzomela rubratra asuncionis","Salomonsen, 1966",,,,"Myzomela rubratra",5855,28023,"https://www.inaturalist.org/taxa/726881",
9735,"Myzomela rubratra dichromata","Wetmore, 1919",,,,"Myzomela rubratra",5855,28024,"https://www.inaturalist.org/taxa/726882",
9732,"Myzomela rubratra kobayashii","Momiyama, 1922",,,,"Myzomela rubratra",5855,15706,"https://www.inaturalist.org/taxa/542785",
9733,"Myzomela rubratra kurodai","Momiyama, 1922",,,,"Myzomela rubratra",5855,28025,"https://www.inaturalist.org/taxa/726883",
9734,"Myzomela rubratra major","Bonaparte, 1854",,,,"Myzomela rubratra",5855,28026,"https://www.inaturalist.org/taxa/726884",
9736,"Myzomela rubratra rubratra","(Lesson, R, 1827)",,,,"Myzomela rubratra",5855,28027,"https://www.inaturalist.org/taxa/726885",
9731,"Myzomela rubratra saffordi","Wetmore, 1917",,,,"Myzomela rubratra",5855,28028,"https://www.inaturalist.org/taxa/726886",
9721,"Myzomela wakoloensis elisabethae","van Oort, 1911",,,,"Myzomela wakoloensis",5850,20150,"https://www.inaturalist.org/taxa/718639",
9720,"Myzomela wakoloensis wakoloensis","Forbes, HO, 1883",,,,"Myzomela wakoloensis",5850,20151,"https://www.inaturalist.org/taxa/718640",
14544,"Napothera brevicaudata brevicaudata","(Blyth, 1855)",,,,"Napothera brevicaudata",7894,,,
14548,"Napothera brevicaudata griseigularis","(Delacour & Jabouille, 1928)",,,,"Napothera brevicaudata",7894,,,
14549,"Napothera brevicaudata leucosticta","(Sharpe, 1887)",,,,"Napothera brevicaudata",7894,,,
14546,"Napothera brevicaudata proxima","Delacour, 1930",,,,"Napothera brevicaudata",7894,,,
14547,"Napothera brevicaudata rufiventer","(Delacour, 1927)",,,,"Napothera brevicaudata",7894,,,
14545,"Napothera brevicaudata stevensi","(Kinnear, 1925)",,,,"Napothera brevicaudata",7894,,,
14542,"Napothera brevicaudata striata","(Walden, 1871)",,,,"Napothera brevicaudata",7894,,,
14543,"Napothera brevicaudata venningi","(Harington, 1913)",,,,"Napothera brevicaudata",7894,,,
14539,"Napothera crispifrons annamensis","(Delacour & Jabouille, 1928)",,,,"Napothera crispifrons",7893,,,
14540,"Napothera crispifrons calcicola","Deignan, 1939",,,,"Napothera crispifrons",7893,,,
14541,"Napothera crispifrons crispifrons","(Blyth, 1855)",,,,"Napothera crispifrons",7893,,,
14554,"Napothera epilepidota amyae","(Kinnear, 1925)",,,,"Napothera epilepidota",7896,28029,"https://www.inaturalist.org/taxa/726887",
14552,"Napothera epilepidota bakeri","(Harington, 1913)",,,,"Napothera epilepidota",7896,28030,"https://www.inaturalist.org/taxa/726888",
14557,"Napothera epilepidota clara","(Robinson & Kloss, 1919)",,,,"Napothera epilepidota",7896,28031,"https://www.inaturalist.org/taxa/726889",
14553,"Napothera epilepidota davisoni","(Ogilvie-Grant, 1910)",,,,"Napothera epilepidota",7896,28032,"https://www.inaturalist.org/taxa/726890",
14555,"Napothera epilepidota delacouri","Yen, 1934",,,,"Napothera epilepidota",7896,28033,"https://www.inaturalist.org/taxa/726891",
14559,"Napothera epilepidota diluta","(Robinson & Kloss, 1916)",,,,"Napothera epilepidota",7896,28034,"https://www.inaturalist.org/taxa/726892",
14561,"Napothera epilepidota epilepidota","(Temminck, 1828)",,,,"Napothera epilepidota",7896,28035,"https://www.inaturalist.org/taxa/726893",
14562,"Napothera epilepidota exsul","(Sharpe, 1888)",,,,"Napothera epilepidota",7896,28036,"https://www.inaturalist.org/taxa/726894",
14558,"Napothera epilepidota granti","(Richmond, 1900)",,,,"Napothera epilepidota",7896,28037,"https://www.inaturalist.org/taxa/726895",
14550,"Napothera epilepidota guttaticollis","(Ogilvie-Grant, 1895)",,,,"Napothera epilepidota",7896,28038,"https://www.inaturalist.org/taxa/726896",
14556,"Napothera epilepidota hainana","(Hartert, 1910)",,,,"Napothera epilepidota",7896,28039,"https://www.inaturalist.org/taxa/726897",
14560,"Napothera epilepidota mendeni","Neumann, 1937",,,,"Napothera epilepidota",7896,28040,"https://www.inaturalist.org/taxa/726898",
14551,"Napothera epilepidota roberti","(Godwin-Austen & Walden, 1875)",,,,"Napothera epilepidota",7896,28041,"https://www.inaturalist.org/taxa/726899",
14535,"Napothera macrodactyla beauforti","(Voous, 1950)",,,,"Napothera macrodactyla",7891,,,
14536,"Napothera macrodactyla lepidopleura","(Bonaparte, 1850)",,,,"Napothera macrodactyla",7891,,,
14534,"Napothera macrodactyla macrodactyla","(Strickland, 1844)",,,,"Napothera macrodactyla",7891,,,
14537,"Napothera marmorata grandior","(Voous, 1950)",,,,"Napothera marmorata",7892,,,
14538,"Napothera marmorata marmorata","(Ramsay, RGW, 1880)",,,,"Napothera marmorata",7892,,,
3619,"Neafrapus boehmi boehmi","(Schalow, 1882)",,,,"Neafrapus boehmi",2801,28042,"https://www.inaturalist.org/taxa/726900",
3620,"Neafrapus boehmi sheppardi","(Roberts, 1922)",,,,"Neafrapus boehmi",2801,18057,"https://www.inaturalist.org/taxa/698437",
17544,"Nectarinia famosa cupreonitens","Shelley, 1876",,,,"Nectarinia famosa",9246,14311,"https://www.inaturalist.org/taxa/340031",
17545,"Nectarinia famosa famosa","(Linnaeus, 1766)",,,,"Nectarinia famosa",9246,16445,"https://www.inaturalist.org/taxa/607617",
17547,"Nectarinia johnstoni dartmouthi","Ogilvie-Grant, 1906",,,,"Nectarinia johnstoni",9247,28043,"https://www.inaturalist.org/taxa/726901",
17549,"Nectarinia johnstoni itombwensis","Prigogine, 1977",,,,"Nectarinia johnstoni",9247,28044,"https://www.inaturalist.org/taxa/726902",
17546,"Nectarinia johnstoni johnstoni","Shelley, 1885",,,,"Nectarinia johnstoni",9247,28045,"https://www.inaturalist.org/taxa/726903",
17548,"Nectarinia johnstoni nyikensis","Delacour, 1944",,,,"Nectarinia johnstoni",9247,28046,"https://www.inaturalist.org/taxa/726904",
17542,"Nectarinia kilimensis arturi","Sclater, PL, 1906",,,,"Nectarinia kilimensis",9245,18058,"https://www.inaturalist.org/taxa/698438",
17543,"Nectarinia kilimensis gadowi","Barboza du Bocage, 1892",,,,"Nectarinia kilimensis",9245,28047,"https://www.inaturalist.org/taxa/726905",
17541,"Nectarinia kilimensis kilimensis","Shelley, 1885",,,,"Nectarinia kilimensis",9245,28048,"https://www.inaturalist.org/taxa/726906",
17540,"Nectarinia tacazze jacksoni","Neumann, 1899",,,,"Nectarinia tacazze",9244,28049,"https://www.inaturalist.org/taxa/726907",
17539,"Nectarinia tacazze tacazze","(Stanley, 1814)",,,,"Nectarinia tacazze",9244,28050,"https://www.inaturalist.org/taxa/726908",
19925,"Nemosia pileata caerulea","(zu Wied-Neuwied, 1831)",,,,"Nemosia pileata",9995,28051,"https://www.inaturalist.org/taxa/726910",
19920,"Nemosia pileata hypoleuca","Todd, 1916",,,,"Nemosia pileata",9995,28052,"https://www.inaturalist.org/taxa/726911",
19923,"Nemosia pileata interna","Zimmer, JT, 1947",,,,"Nemosia pileata",9995,28053,"https://www.inaturalist.org/taxa/726912",
19924,"Nemosia pileata nana","von Berlepsch, 1912",,,,"Nemosia pileata",9995,28054,"https://www.inaturalist.org/taxa/726913",
